Energy;cff = 2.25
eV;
;2 order
636,857;0,0317957277702608
637,85;0,0319410795093633
638,838;0,0321960070905073
639,83;0,0321529103314017
640,819;0,0322725422713466
641,814;0,0323174471817395
642,804;0,0324247080957756
643,794;0,0325211280790644
644,784;0,0326632540448932
645,777;0,0326698607461001
646,771;0,032779184299491
647,761;0,0328810515006539
