Energy[eV];Delta;Beta
41,4230277394766;0,08953;0,07735
41,4512171142377;0,08945;0,07721
41,4794448822325;0,08938;0,07707
41,5077111219502;0,0893;0,07693
41,5360159120945;0,08923;0,0768
41,5643593315835;0,08916;0,07666
41,5927414595513;0,08908;0,07652
41,621162375348;0,08901;0,07638
41,6496221585407;0,08893;0,07624
41,6781208889145;0,08886;0,0761
41,7066586464728;0,08878;0,07596
41,7352355114385;0,08871;0,07582
41,7638515642543;0,08863;0,07569
41,7925068855838;0,08855;0,07555
41,8212015563122;0,08848;0,07542
41,8499356575467;0,0884;0,07528
41,8787092706178;0,08833;0,07514
41,90752247708;0,08825;0,07501
41,9363753587119;0,08817;0,07487
41,9652679975179;0,0881;0,07474
41,9942004757283;0,08802;0,0746
42,0231728758006;0,08794;0,07447
42,0521852804197;0,08787;0,07433
42,0812377724992;0,08779;0,0742
42,1103304351818;0,08771;0,07406
42,1394633518406;0,08764;0,07392
42,1686366060792;0,08756;0,07379
42,1978502817331;0,08749;0,07365
42,2271044628704;0,08741;0,07352
42,2563992337921;0,08733;0,07338
42,2857346790336;0,08726;0,07325
42,3151108833652;0,08718;0,07311
42,3445279317927;0,0871;0,07297
42,3739859095588;0,08703;0,07284
42,4034849021432;0,08695;0,07271
42,433024995264;0,08687;0,07257
42,4626062748784;0,08679;0,07244
42,4922288271832;0,08671;0,07231
42,5218927386161;0,08664;0,07218
42,5515980958564;0,08656;0,07205
42,5813449858255;0,08648;0,07191
42,6111334956882;0,0864;0,07178
42,6409637128536;0,08632;0,07165
42,6708357249752;0,08625;0,07152
42,7007496199529;0,08617;0,07139
42,7307054859328;0,08609;0,07125
42,7607034113087;0,08601;0,07112
42,7907434847228;0,08593;0,07099
42,8208257950665;0,08586;0,07086
42,8509504314815;0,08578;0,07073
42,8811174833604;0,0857;0,07059
42,9113270403476;0,08562;0,07046
42,9415791923406;0,08554;0,07033
42,9718740294902;0,08546;0,0702
43,002211642202;0,08539;0,07007
43,0325921211372;0,08531;0,06994
43,0630155572132;0,08523;0,0698
43,0934820416047;0,08515;0,06967
43,1239916657446;0,08507;0,06955
43,1545445213251;0,08499;0,06942
43,1851407002981;0,08491;0,06929
43,2157802948769;0,08483;0,06916
43,2464633975362;0,08475;0,06903
43,2771901010138;0,08467;0,0689
43,3079604983113;0,08459;0,06878
43,3387746826948;0,08451;0,06865
43,3696327476961;0,08443;0,06852
43,4005347871137;0,08435;0,06839
43,4314808950134;0,08427;0,06826
43,4624711657296;0,0842;0,06813
43,4935056938662;0,08412;0,06801
43,5245845742975;0,08404;0,06788
43,5557079021689;0,08396;0,06775
43,5868757728986;0,08388;0,06762
43,6180882821776;0,0838;0,06749
43,6493455259717;0,08372;0,06736
43,6806476005215;0,08364;0,06724
43,7119946023443;0,08356;0,06711
43,7433866282344;0,08348;0,06698
43,7748237752643;0,0834;0,06685
43,806306140786;0,08332;0,06673
43,8378338224315;0,08324;0,0666
43,8694069181143;0,08315;0,06648
43,9010255260301;0,08307;0,06635
43,9326897446577;0,08299;0,06623
43,9643996727605;0,08291;0,0661
43,9961554093872;0,08283;0,06598
44,0279570538728;0,08275;0,06585
44,0598047058396;0,08267;0,06573
44,0916984651987;0,08258;0,0656
44,1236384321503;0,0825;0,06548
44,1556247071855;0,08242;0,06535
44,1876573910868;0,08234;0,06523
44,2197365849294;0,08226;0,06511
44,2518623900823;0,08218;0,06498
44,2840349082092;0,08209;0,06486
44,3162542412697;0,08201;0,06473
44,3485204915203;0,08193;0,06461
44,3808337615157;0,08185;0,06448
44,4131941541095;0,08177;0,06436
44,4456017724555;0,08169;0,06423
44,478056720009;0,08161;0,06411
44,5105591005276;0,08152;0,06399
44,5431090180723;0,08144;0,06387
44,5757065770089;0,08136;0,06374
44,6083518820088;0,08127;0,06362
44,6410450380502;0,08119;0,0635
44,6737861504195;0,08111;0,06338
44,706575324712;0,08102;0,06326
44,7394126668334;0,08094;0,06314
44,7722982830006;0,08086;0,06302
44,8052322797431;0,08077;0,0629
44,8382147639043;0,08069;0,06278
44,871245842642;0,08061;0,06266
44,9043256234304;0,08052;0,06253
44,9374542140607;0,08044;0,06241
44,9706317226423;0,08036;0,06229
45,0038582576043;0,08027;0,06217
45,0371339276964;0,08019;0,06205
45,0704588419903;0,08011;0,06193
45,1038331098805;0,08002;0,06181
45,137256841086;0,07994;0,06169
45,1707301456512;0,07986;0,06157
45,2042531339472;0,07977;0,06145
45,2378259166728;0,07969;0,06134
45,2714486048562;0,07961;0,06122
45,3051213098558;0,07952;0,06111
45,3388441433614;0,07944;0,061
45,3726172173958;0,07936;0,06088
45,4064406443158;0,07927;0,06077
45,4403145368134;0,07919;0,06066
45,4742390079173;0,07911;0,06054
45,5082141709936;0,07902;0,06043
45,542240139748;0,07894;0,06032
45,5763170282261;0,07886;0,0602
45,6104449508152;0,07878;0,06009
45,6446240222455;0,07869;0,05998
45,6788543575915;0,07861;0,05986
45,7131360722729;0,07853;0,05975
45,7474692820562;0,07844;0,05964
45,7818541030562;0,07836;0,05952
45,8162906517367;0,07828;0,05941
45,8507790449124;0,07819;0,0593
45,8853193997499;0,07811;0,05918
45,9199118337693;0,07803;0,05907
45,9545564648451;0,07795;0,05896
45,9892534112079;0,07787;0,05885
46,0240027914458;0,07779;0,05874
46,0588047245052;0,0777;0,05863
46,093659329693;0,07762;0,05852
46,1285667266773;0,07754;0,05841
46,1635270354888;0,07746;0,0583
46,1985403765227;0,07738;0,05819
46,2336068705395;0,0773;0,05808
46,2687266386668;0,07722;0,05797
46,3038998024003;0,07714;0,05786
46,3391264836055;0,07706;0,05774
46,3744068045193;0,07698;0,05763
46,4097408877507;0,0769;0,05752
46,4451288562831;0,07682;0,05741
46,4805708334748;0,07674;0,0573
46,5160669430614;0,07666;0,05719
46,5516173091565;0,07657;0,05708
46,5872220562535;0,07649;0,05697
46,6228813092268;0,07641;0,05686
46,6585951933338;0,07633;0,05675
46,6943638342155;0,07625;0,05664
46,7301873578989;0,07617;0,05653
46,7660658907978;0,07609;0,05643
46,8019995597145;0,07602;0,05632
46,8379884918416;0,07594;0,05621
46,8740328147628;0,07586;0,0561
46,9101326564553;0,07578;0,056
46,9462881452904;0,0757;0,05589
46,9824994100359;0,07562;0,05578
47,0187665798568;0,07554;0,05567
47,0550897843176;0,07546;0,05556
47,0914691533831;0,07538;0,05546
47,1279048174206;0,0753;0,05535
47,1643969072012;0,07522;0,05524
47,2009455539012;0,07515;0,05513
47,2375508891038;0,07507;0,05503
47,2742130448008;0,07499;0,05492
47,3109321533942;0,07491;0,05481
47,3477083476973;0,07483;0,0547
47,3845417609371;0,07475;0,05459
47,4214325267553;0,07467;0,05449
47,45838077921;0,07459;0,05438
47,4953866527777;0,07452;0,05428
