PhotonEnergy_eV,GrazingAlpha_deg,DiffractionEfficiency,ExitAngle_beta_deg
648.0000,88.638368,0.252948,3.064845
650.0000,88.640463,0.253210,3.060126
652.0000,88.642548,0.253514,3.055428
654.0000,88.644624,0.253815,3.050752
656.0000,88.646691,0.254115,3.046098
658.0000,88.648748,0.254402,3.041464
660.0000,88.650795,0.254683,3.036852
662.0000,88.652833,0.254961,3.032261
664.0000,88.654862,0.255234,3.027690
666.0000,88.656882,0.255495,3.023140
668.0000,88.658893,0.255753,3.018611
670.0000,88.660895,0.256009,3.014102
672.0000,88.662888,0.256230,3.009613
674.0000,88.664872,0.256443,3.005144
676.0000,88.666847,0.256654,3.000694
678.0000,88.668814,0.256858,2.996265
680.0000,88.670772,0.257054,2.991855
682.0000,88.672721,0.257247,2.987465
684.0000,88.674661,0.257438,2.983093
686.0000,88.676594,0.257619,2.978741
688.0000,88.678517,0.257797,2.974408
690.0000,88.680433,0.257973,2.970094
692.0000,88.682340,0.258143,2.965798
694.0000,88.684239,0.258303,2.961521
696.0000,88.686129,0.258461,2.957263
698.0000,88.688012,0.258617,2.953023
700.0000,88.689886,0.258767,2.948801
702.0000,88.691753,0.258914,2.944597
704.0000,88.693611,0.259059,2.940411
706.0000,88.695462,0.259203,2.936242
708.0000,88.697305,0.259341,2.932092
710.0000,88.699139,0.259476,2.927959
712.0000,88.700967,0.259609,2.923843
714.0000,88.702786,0.259734,2.919745
716.0000,88.704598,0.259854,2.915664
718.0000,88.706403,0.259971,2.911600
720.0000,88.708199,0.260086,2.907553
722.0000,88.709989,0.260195,2.903523
724.0000,88.711771,0.260302,2.899509
726.0000,88.713545,0.260406,2.895512
728.0000,88.715313,0.260507,2.891532
730.0000,88.717073,0.260601,2.887568
732.0000,88.718825,0.260693,2.883620
734.0000,88.720571,0.260783,2.879688
736.0000,88.722309,0.260871,2.875773
738.0000,88.724041,0.260956,2.871873
740.0000,88.725765,0.261040,2.867989
742.0000,88.727483,0.261121,2.864121
744.0000,88.729193,0.261200,2.860269
746.0000,88.730897,0.261277,2.856431
748.0000,88.732594,0.261351,2.852610
750.0000,88.734284,0.261423,2.848804
752.0000,88.735967,0.261493,2.845012
754.0000,88.737644,0.261562,2.841236
756.0000,88.739314,0.261628,2.837475
758.0000,88.740977,0.261692,2.833729
760.0000,88.742634,0.261755,2.829998
762.0000,88.744284,0.261815,2.826281
764.0000,88.745928,0.261874,2.822579
766.0000,88.747565,0.261930,2.818892
768.0000,88.749196,0.261985,2.815218
770.0000,88.750820,0.262038,2.811560
772.0000,88.752439,0.262089,2.807915
774.0000,88.754051,0.262138,2.804285
776.0000,88.755656,0.262188,2.800668
778.0000,88.757256,0.262236,2.797066
780.0000,88.758849,0.262282,2.793477
782.0000,88.760437,0.262327,2.789902
784.0000,88.762018,0.262380,2.786341
786.0000,88.763593,0.262431,2.782794
788.0000,88.765162,0.262480,2.779260
790.0000,88.766725,0.262528,2.775739
792.0000,88.768283,0.262585,2.772232
794.0000,88.769834,0.262640,2.768738
796.0000,88.771380,0.262693,2.765257
798.0000,88.772919,0.262745,2.761790
800.0000,88.774453,0.262809,2.758335
802.0000,88.775982,0.262872,2.754893
804.0000,88.777504,0.262933,2.751464
806.0000,88.779021,0.262993,2.748048
808.0000,88.780532,0.263045,2.744645
810.0000,88.782038,0.263096,2.741254
812.0000,88.783538,0.263145,2.737876
814.0000,88.785033,0.263193,2.734510
816.0000,88.786522,0.263230,2.731156
818.0000,88.788005,0.263262,2.727815
820.0000,88.789483,0.263294,2.724486
822.0000,88.790956,0.263324,2.721170
824.0000,88.792424,0.263350,2.717865
826.0000,88.793886,0.263373,2.714572
828.0000,88.795342,0.263394,2.711292
830.0000,88.796794,0.263414,2.708023
832.0000,88.798240,0.263432,2.704766
834.0000,88.799681,0.263447,2.701521
836.0000,88.801117,0.263461,2.698287
838.0000,88.802548,0.263473,2.695065
840.0000,88.803974,0.263484,2.691854
842.0000,88.805394,0.263493,2.688655
844.0000,88.806810,0.263501,2.685467
846.0000,88.808220,0.263507,2.682291
848.0000,88.809626,0.263512,2.679126
850.0000,88.811026,0.263516,2.675972
852.0000,88.812422,0.263518,2.672829
854.0000,88.813813,0.263520,2.669697
856.0000,88.815198,0.263520,2.666576
858.0000,88.816579,0.263520,2.663466
860.0000,88.817956,0.263521,2.660367
862.0000,88.819327,0.263521,2.657279
864.0000,88.820694,0.263519,2.654201
866.0000,88.822055,0.263516,2.651134
868.0000,88.823413,0.263545,2.648078
870.0000,88.824765,0.263575,2.645032
872.0000,88.826113,0.263604,2.641997
874.0000,88.827456,0.263632,2.638972
876.0000,88.828795,0.263665,2.635958
878.0000,88.830129,0.263702,2.632954
880.0000,88.831458,0.263740,2.629960
882.0000,88.832783,0.263776,2.626976
884.0000,88.834104,0.263812,2.624002
886.0000,88.835420,0.263856,2.621039
888.0000,88.836731,0.263900,2.618085
890.0000,88.838039,0.263944,2.615142
892.0000,88.839341,0.263987,2.612208
894.0000,88.840640,0.264015,2.609284
896.0000,88.841934,0.264022,2.606371
898.0000,88.843223,0.264029,2.603466
900.0000,88.844509,0.264035,2.600572
902.0000,88.845790,0.264040,2.597687
904.0000,88.847067,0.264038,2.594811
906.0000,88.848339,0.264033,2.591946
908.0000,88.849608,0.264027,2.589089
910.0000,88.850872,0.264022,2.586242
912.0000,88.852132,0.264014,2.583405
914.0000,88.853388,0.263997,2.580577
916.0000,88.854640,0.263979,2.577758
918.0000,88.855888,0.263961,2.574948
920.0000,88.857132,0.263943,2.572147
922.0000,88.858371,0.263921,2.569356
924.0000,88.859607,0.263893,2.566574
926.0000,88.860838,0.263866,2.563800
928.0000,88.862066,0.263837,2.561036
930.0000,88.863290,0.263809,2.558280
932.0000,88.864509,0.263777,2.555534
934.0000,88.865725,0.263744,2.552796
936.0000,88.866937,0.263710,2.550067
938.0000,88.868145,0.263675,2.547347
940.0000,88.869349,0.263641,2.544635
942.0000,88.870550,0.263604,2.541932
944.0000,88.871746,0.263566,2.539238
946.0000,88.872939,0.263528,2.536552
948.0000,88.874128,0.263490,2.533875
950.0000,88.875313,0.263452,2.531206
952.0000,88.876495,0.263419,2.528546
954.0000,88.877672,0.263386,2.525894
956.0000,88.878847,0.263352,2.523250
958.0000,88.880017,0.263318,2.520614
960.0000,88.881184,0.263284,2.517987
962.0000,88.882347,0.263249,2.515368
964.0000,88.883506,0.263214,2.512757
966.0000,88.884662,0.263178,2.510155
968.0000,88.885814,0.263142,2.507560
970.0000,88.886963,0.263105,2.504973
972.0000,88.888108,0.263061,2.502395
974.0000,88.889250,0.263018,2.499824
976.0000,88.890388,0.262974,2.497261
978.0000,88.891523,0.262929,2.494706
980.0000,88.892654,0.262883,2.492159
982.0000,88.893782,0.262829,2.489620
984.0000,88.894906,0.262775,2.487089
986.0000,88.896027,0.262721,2.484565
988.0000,88.897144,0.262667,2.482049
990.0000,88.898258,0.262611,2.479540
992.0000,88.899369,0.262549,2.477039
994.0000,88.900476,0.262486,2.474546
996.0000,88.901580,0.262423,2.472060
998.0000,88.902681,0.262360,2.469581
1000.0000,88.903778,0.262297,2.467110
1002.0000,88.904873,0.262228,2.464647
1004.0000,88.905963,0.262158,2.462191
1006.0000,88.907051,0.262089,2.459742
1008.0000,88.908135,0.262019,2.457300
1010.0000,88.909216,0.261949,2.454866
1012.0000,88.910294,0.261884,2.452439
1014.0000,88.911369,0.261820,2.450019
1016.0000,88.912441,0.261755,2.447606
1018.0000,88.913509,0.261690,2.445200
1020.0000,88.914574,0.261625,2.442802
1022.0000,88.915636,0.261566,2.440410
1024.0000,88.916695,0.261508,2.438026
1026.0000,88.917751,0.261450,2.435648
1028.0000,88.918804,0.261392,2.433278
1030.0000,88.919854,0.261334,2.430914
1032.0000,88.920901,0.261290,2.428557
1034.0000,88.921944,0.261262,2.426207
1036.0000,88.922985,0.261233,2.423864
1038.0000,88.924023,0.261205,2.421527
1040.0000,88.925057,0.261177,2.419198
1042.0000,88.926089,0.261149,2.416875
1044.0000,88.927118,0.261116,2.414559
1046.0000,88.928144,0.261084,2.412249
1048.0000,88.929166,0.261052,2.409946
1050.0000,88.930186,0.261020,2.407650
1052.0000,88.931203,0.260989,2.405360
1054.0000,88.932217,0.260946,2.403076
1056.0000,88.933229,0.260900,2.400799
1058.0000,88.934237,0.260855,2.398529
1060.0000,88.935242,0.260811,2.396265
1062.0000,88.936245,0.260766,2.394008
1064.0000,88.937245,0.260714,2.391756
1066.0000,88.938242,0.260649,2.389511
1068.0000,88.939236,0.260584,2.387273
1070.0000,88.940228,0.260519,2.385041
1072.0000,88.941216,0.260454,2.382815
1074.0000,88.942202,0.260390,2.380595
1076.0000,88.943185,0.260314,2.378381
1078.0000,88.944166,0.260237,2.376174
1080.0000,88.945143,0.260161,2.373972
1082.0000,88.946118,0.260084,2.371777
1084.0000,88.947091,0.260008,2.369588
1086.0000,88.948060,0.259927,2.367405
1088.0000,88.949027,0.259835,2.365228
1090.0000,88.949991,0.259743,2.363057
1092.0000,88.950953,0.259652,2.360892
1094.0000,88.951912,0.259561,2.358733
1096.0000,88.952868,0.259470,2.356580
1098.0000,88.953822,0.259371,2.354432
1100.0000,88.954773,0.259270,2.352291
1102.0000,88.955722,0.259168,2.350155
1104.0000,88.956668,0.259067,2.348025
1106.0000,88.957611,0.258966,2.345901
1108.0000,88.958552,0.258865,2.343783
1110.0000,88.959490,0.258755,2.341670
1112.0000,88.960426,0.258647,2.339563
1114.0000,88.961359,0.258538,2.337462
1116.0000,88.962290,0.258429,2.335367
1118.0000,88.963218,0.258321,2.333277
1120.0000,88.964144,0.258208,2.331192
1122.0000,88.965067,0.258087,2.329114
1124.0000,88.965988,0.257967,2.327040
1126.0000,88.966906,0.257847,2.324973
1128.0000,88.967822,0.257727,2.322910
1130.0000,88.968736,0.257607,2.320854
1132.0000,88.969647,0.257482,2.318803
1134.0000,88.970556,0.257355,2.316757
1136.0000,88.971462,0.257229,2.314716
1138.0000,88.972366,0.257102,2.312681
1140.0000,88.973267,0.256976,2.310652
1142.0000,88.974166,0.256849,2.308627
1144.0000,88.975063,0.256717,2.306608
1146.0000,88.975957,0.256584,2.304595
1148.0000,88.976849,0.256451,2.302586
1150.0000,88.977739,0.256318,2.300583
1152.0000,88.978627,0.256186,2.298585
1154.0000,88.979512,0.256053,2.296592
1156.0000,88.980395,0.255911,2.294604
1158.0000,88.981275,0.255769,2.292622
1160.0000,88.982153,0.255627,2.290644
1162.0000,88.983029,0.255485,2.288672
1164.0000,88.983903,0.255343,2.286705
1166.0000,88.984775,0.255201,2.284743
1168.0000,88.985644,0.255054,2.282786
1170.0000,88.986511,0.254907,2.280834
1172.0000,88.987376,0.254760,2.278887
1174.0000,88.988238,0.254613,2.276945
1176.0000,88.989099,0.254466,2.275008
1178.0000,88.989957,0.254320,2.273076
1180.0000,88.990813,0.254167,2.271148
1182.0000,88.991667,0.254013,2.269226
1184.0000,88.992518,0.253860,2.267308
1186.0000,88.993368,0.253707,2.265396
1188.0000,88.994215,0.253554,2.263488
1190.0000,88.995061,0.253401,2.261585
1192.0000,88.995904,0.253240,2.259687
1194.0000,88.996745,0.253078,2.257793
1196.0000,88.997584,0.252916,2.255905
1198.0000,88.998420,0.252755,2.254021
1200.0000,88.999255,0.252593,2.252141
1202.0000,89.000088,0.252432,2.250267
1204.0000,89.000918,0.252264,2.248397
1206.0000,89.001747,0.252095,2.246532
1208.0000,89.002573,0.251926,2.244671
1210.0000,89.003397,0.251757,2.242815
1212.0000,89.004220,0.251589,2.240964
1214.0000,89.005040,0.251420,2.239117
1216.0000,89.005858,0.251242,2.237275
1218.0000,89.006675,0.251058,2.235437
1220.0000,89.007489,0.250874,2.233604
1222.0000,89.008301,0.250689,2.231775
1224.0000,89.009111,0.250505,2.229951
1226.0000,89.009920,0.250321,2.228131
1228.0000,89.010726,0.250134,2.226316
1230.0000,89.011530,0.249939,2.224505
1232.0000,89.012333,0.249744,2.222699
1234.0000,89.013133,0.249549,2.220897
1236.0000,89.013932,0.249354,2.219099
1238.0000,89.014728,0.249159,2.217306
1240.0000,89.015523,0.248964,2.215517
1242.0000,89.016315,0.248765,2.213732
1244.0000,89.017106,0.248565,2.211952
1246.0000,89.017895,0.248366,2.210176
1248.0000,89.018682,0.248167,2.208404
1250.0000,89.019467,0.247967,2.206637
1252.0000,89.020250,0.247768,2.204873
1254.0000,89.021032,0.247572,2.203114
1256.0000,89.021811,0.247378,2.201359
1258.0000,89.022589,0.247184,2.199609
1260.0000,89.023365,0.246990,2.197862
1262.0000,89.024138,0.246795,2.196120
1264.0000,89.024911,0.246601,2.194382
1266.0000,89.025681,0.246408,2.192648
1268.0000,89.026449,0.246216,2.190918
1270.0000,89.027216,0.246024,2.189192
1272.0000,89.027981,0.245832,2.187470
1274.0000,89.028744,0.245640,2.185752
1276.0000,89.029505,0.245448,2.184038
1278.0000,89.030264,0.245256,2.182329
1280.0000,89.031022,0.245065,2.180623
1282.0000,89.031778,0.244875,2.178921
1284.0000,89.032532,0.244685,2.177224
1286.0000,89.033284,0.244495,2.175530
1288.0000,89.034035,0.244305,2.173840
1290.0000,89.034784,0.244115,2.172154
1292.0000,89.035531,0.243925,2.170472
1294.0000,89.036276,0.243742,2.168794
1296.0000,89.037020,0.243558,2.167120
1298.0000,89.037762,0.243375,2.165450
1300.0000,89.038502,0.243191,2.163783
1302.0000,89.039241,0.243008,2.162121
1304.0000,89.039977,0.242825,2.160462
1306.0000,89.040712,0.242645,2.158807
1308.0000,89.041446,0.242469,2.157156
1310.0000,89.042178,0.242294,2.155508
1312.0000,89.042908,0.242118,2.153865
1314.0000,89.043636,0.241943,2.152225
1316.0000,89.044363,0.241768,2.150589
1318.0000,89.045088,0.241593,2.148956
1320.0000,89.045812,0.241425,2.147328
1322.0000,89.046533,0.241260,2.145703
1324.0000,89.047253,0.241096,2.144081
1326.0000,89.047972,0.240931,2.142464
1328.0000,89.048689,0.240767,2.140850
1330.0000,89.049404,0.240603,2.139239
1332.0000,89.050118,0.240440,2.137633
1334.0000,89.050830,0.240273,2.136029
1336.0000,89.051541,0.240105,2.134430
1338.0000,89.052249,0.239937,2.132834
1340.0000,89.052957,0.239770,2.131242
1342.0000,89.053662,0.239603,2.129653
1344.0000,89.054367,0.239436,2.128068
1346.0000,89.055069,0.239270,2.126486
1348.0000,89.055770,0.239100,2.124908
1350.0000,89.056470,0.238930,2.123333
1352.0000,89.057168,0.238761,2.121762
1354.0000,89.057864,0.238592,2.120194
1356.0000,89.058559,0.238423,2.118630
1358.0000,89.059252,0.238254,2.117069
1360.0000,89.059944,0.238085,2.115512
1362.0000,89.060634,0.237911,2.113958
1364.0000,89.061323,0.237737,2.112408
1366.0000,89.062010,0.237563,2.110861
1368.0000,89.062696,0.237389,2.109317
1370.0000,89.063380,0.237216,2.107777
1372.0000,89.064063,0.237042,2.106240
1374.0000,89.064744,0.236869,2.104706
