Energy	delta	beta
10.4838704604579	-0.00919028669515916	0.72
10.4849685917523	-0.00924430327431311	0.72
10.4860669531181	-0.00929831985346707	0.72
10.4871655446273	-0.00935233643262102	0.72
10.4882643663526	-0.00940635301177491	0.72
10.4893634183661	-0.00946036959092886	0.72
10.4904627007403	-0.00951438617008281	0.72
10.4915622135476	-0.00956840274923676	0.72
10.4926619568605	-0.00962241932839071	0.72
10.4937619307515	-0.00967643590754466	0.72
10.494862135293	-0.00973045248669861	0.72
10.4959625705578	-0.00978446906585256	0.72
10.4970632366183	-0.00983848564500651	0.72
10.4981641335471	-0.00989250222416047	0.72
10.499265261417	-0.00994651880331442	0.72
10.5003666203006	-0.0100007485560975	0.719999251443902
10.5014682102705	-0.0100762729560975	0.719923727043902
10.5025700313995	-0.0101517973560975	0.719848202643902
10.5036720837605	-0.0102273217560975	0.719772678243902
10.5047743674261	-0.0103028461560975	0.719697153843903
10.5058768824693	-0.0103783705560975	0.719621629443903
10.5069796289628	-0.0104538949560975	0.719546105043902
10.5080826069796	-0.0105294193560975	0.719470580643902
10.5091858165926	-0.0106049437560975	0.719395056243902
10.5102892578748	-0.0106804681560975	0.719319531843903
10.511392930899	-0.0107559925560975	0.719244007443902
10.5124968357385	-0.0108315169560975	0.719168483043902
10.513600972466	-0.0109070413560975	0.719092958643902
10.5147053411549	-0.0109825657560975	0.719017434243902
10.5158099418781	-0.0110580901560975	0.718941909843902
10.5169147747088	-0.0111336145560976	0.718866385443902
10.5180198397201	-0.0112091389560975	0.718790861043903
10.5191251369853	-0.0112846633560975	0.718715336643903
10.5202306665776	-0.0113601877560975	0.718639812243902
10.5213364285702	-0.0114357121560975	0.718564287843902
10.5224424230365	-0.0115112365560975	0.718488763443902
10.5235486500497	-0.0115867609560975	0.718413239043902
10.5246551096832	-0.0116622853560975	0.718337714643903
10.5257618020104	-0.0117378097560975	0.718262190243902
10.5268687271047	-0.0118133341560975	0.718186665843902
10.5279758850396	-0.0118888585560975	0.718111141443902
10.5290832758884	-0.0119643829560975	0.718035617043902
10.5301908997248	-0.0120399073560976	0.717960092643902
